card,tcg,ck_price,mp_price,ck_pct,mp_pct,units,origin,ck_cal,ck_cal_pct,band,mp_market
Feather of Flight,0.37,1.29,0.15,248.64864864864865,-59.45945945945946,1368.0,live,1.10424,198.44324324324327,$0-1,0.38
Big Score,0.39,1.49,0.25,282.05128205128204,-35.8974358974359,1687.0,live,1.27544,227.03589743589737,$0-1,0.43
Arcane Signet,0.45,0.99,0.42,120.0,-6.666666666666672,2108.0,live,0.84744,88.32,$0-1,0.5
Expressive Iteration,1.0,1.29,0.32,29.000000000000004,-68.0,1051.0,live,1.10424,10.42400000000001,$1-2,0.97
Mind Stone,0.39,0.99,0.22,153.84615384615384,-43.58974358974359,1289.0,live,0.84744,117.29230769230767,$0-1,0.25
Feign Death,1.51,2.29,0.51,51.65562913907284,-66.22516556291392,1116.0,live,1.96024,29.81721854304635,$1-2,1.0
High Market,0.4,1.29,0.31,222.5,-22.500000000000007,1581.0,live,1.10424,176.06,$0-1,0.37
Sudden Breakthrough,0.27,0.69,0.15,155.55555555555551,-44.44444444444445,1029.0,live,0.5906399999999999,118.75555555555552,$0-1,0.25
"Tezzeret, Cruel Captain",19.88,27.99,17.45,40.794768611670015,-12.223340040241448,1032.0,live,23.95944,20.52032193158953,$10-20,17.79
Roaming Throne,51.72,57.99,46.59,12.122969837587014,-9.91879350348027,915.0,live,49.63944,-4.022737819025519,$50-100,45.0
Viscera Seer,0.51,1.29,0.26,152.94117647058826,-49.01960784313725,1515.0,live,1.10424,116.51764705882354,$0-1,
Rogue's Passage,0.39,0.99,0.39,153.84615384615384,0.0,1570.0,live,0.84744,117.29230769230767,$0-1,0.39
Talisman of Indulgence,1.89,2.79,1.71,47.61904761904763,-9.52380952380952,1111.0,live,2.38824,26.36190476190477,$1-2,2.1
Commercial District,7.89,10.99,7.18,39.29024081115337,-8.99873257287706,1030.0,live,9.40744,19.232446134347278,$5-10,8.07
Claim the Kingdom,0.27,0.35,0.15,29.62962962962961,-44.44444444444445,1426.0,live,0.2996,10.962962962962948,$0-1,0.15
"Mai, Scornful Striker",0.94,1.79,0.26,90.42553191489364,-72.34042553191489,1051.0,live,1.53224,63.00425531914895,$0-1,0.5
Firebender Ascension,0.91,0.99,0.2,8.791208791208787,-78.02197802197801,1072.0,live,0.84744,-6.874725274725281,$0-1,0.6
Nature's Lore,2.26,4.49,2.4,98.67256637168144,6.194690265486732,1052.0,live,3.84344,70.06371681415932,$2-5,2.47
Geometer's Arthropod (Borderless),0.82,0.49,0.15,-40.24390243902439,-81.70731707317073,989.0,live,0.41944,-48.84878048780487,$0-1,
Champion's Helm,1.22,2.79,1.03,128.68852459016392,-15.573770491803272,1167.0,live,2.38824,95.75737704918036,$1-2,1.33
"Anti-Venom, Horrifying Healer",7.2,7.99,5.1000000000000005,10.97222222222222,-29.166666666666664,994.0,live,6.83944,-5.007777777777784,$5-10,6.0
Strength of Will,1.71,2.49,1.04,45.61403508771932,-39.1812865497076,1064.0,live,2.13144,24.64561403508772,$1-2,1.38
"Ashling, Flame Dancer",5.38,9.49,5.1000000000000005,76.39405204460968,-5.204460966542739,918.0,live,8.12344,50.99330855018589,$5-10,5.47
Vengeful Bloodwitch,0.31,0.39,0.15,25.80645161290323,-51.61290322580645,1363.0,live,0.33384,7.69032258064517,$0-1,0.17
Selfless Spirit,0.44,0.99,0.29,125.0,-34.09090909090909,1577.0,live,0.84744,92.6,$0-1,0.31
Cryogen Relic,0.31,0.69,0.15,122.5806451612903,-51.61290322580645,1734.0,live,0.5906399999999999,90.5290322580645,$0-1,0.22
Thought Vessel,2.5,3.49,2.43,39.60000000000001,-2.7999999999999936,1364.0,live,2.9874400000000003,19.497600000000013,$2-5,2.56
"Braids, Arisen Nightmare",4.09,6.49,4.16,58.67970660146701,1.711491442542794,1160.0,live,5.55544,35.82982885085575,$2-5,4.65
"Ishgard, the Holy See",1.78,2.49,1.03,39.88764044943821,-42.13483146067416,926.0,live,2.13144,19.7438202247191,$1-2,
Druid Class,1.92,2.79,1.43,45.31250000000001,-25.52083333333333,2183.0,live,2.38824,24.387500000000014,$1-2,1.81
Deceit,3.19,7.99,3.08,150.4702194357367,-3.448275862068962,1260.0,live,6.83944,114.4025078369906,$2-5,4.8
Infectious Bite,1.22,1.79,0.39,46.72131147540984,-68.0327868852459,1203.0,live,1.53224,25.593442622950825,$1-2,
Rhythm of the Wild,4.79,6.99,4.16,45.92901878914405,-13.152400835073069,923.0,live,5.98344,24.915240083507303,$2-5,4.15
Etherium Sculptor,0.77,1.99,0.72,158.4415584415584,-6.493506493506499,1303.0,live,1.70344,121.22597402597404,$0-1,0.83
Flusterstorm,9.11,9.49,6.18,4.171240395170152,-32.16245883644347,917.0,live,8.12344,-10.829418221734349,$5-10,5.83
Epic Fight (Borderless),0.9,0.79,0.15,-12.22222222222222,-83.33333333333333,1000.0,live,0.6762400000000001,-24.86222222222221,$0-1,
"Michelangelo, the Heart (0005) (Borderless)",3.51,9.49,3.11,170.37037037037038,-11.396011396011394,1366.0,live,8.12344,131.43703703703707,$2-5,
Restoration Seminar (Borderless),6.07,5.99,4.88,-1.3179571663920933,-19.60461285008238,924.0,live,5.12744,-15.528171334431637,$5-10,
Grave Researcher (Extended Art),3.75,2.99,2.79,-20.266666666666666,-25.6,938.0,live,2.55944,-31.74826666666667,$2-5,
Flowering of the White Tree,10.68,13.99,9.89,30.992509363295884,-7.397003745318344,889.0,live,11.97544,12.129588014981284,$10-20,10.0
Superior Spider-Man,2.77,3.49,1.49,25.99277978339351,-46.20938628158845,1202.0,live,2.9874400000000003,7.849819494584848,$2-5,2.02
Squirrel Mob,2.66,1.99,2.06,-25.18796992481204,-22.55639097744361,1131.0,live,1.70344,-35.9609022556391,$2-5,2.26
Night of the Sweets' Revenge,0.84,1.49,0.22,77.38095238095238,-73.80952380952381,1053.0,live,1.27544,51.83809523809523,$0-1,0.59
Toxic Deluge,5.05,6.49,4.38,28.51485148514852,-13.267326732673263,960.0,live,5.55544,10.008712871287132,$5-10,5.09
Silverquill Charm,0.21,0.35,0.15,66.66666666666666,-28.57142857142857,1371.0,live,0.2996,42.66666666666666,$0-1,0.17
Conjurer's Closet,3.85,5.49,3.48,42.5974025974026,-9.610389610389614,1090.0,live,4.69944,22.06337662337662,$2-5,3.75
Wild Rose Rebellion - Counterspell (Showcase),2.58,3.99,1.75,54.65116279069768,-32.17054263565892,1028.0,live,3.4154400000000003,32.381395348837216,$2-5,
Sphere of Safety,4.64,6.49,3.2,39.87068965517243,-31.03448275862068,919.0,live,5.55544,19.7293103448276,$2-5,4.42
The Legend of Kyoshi,5.72,7.99,3.89,39.68531468531469,-31.99300699300699,929.0,live,6.83944,19.570629370629373,$5-10,
Overpowering Attack,1.18,2.99,1.04,153.3898305084746,-11.864406779661008,1130.0,live,2.55944,116.90169491525424,$1-2,1.05
Swords to Plowshares,1.78,2.49,1.46,39.88764044943821,-17.97752808988764,1482.0,live,2.13144,19.7438202247191,$1-2,1.5
Swiftfoot Boots (Borderless),2.29,4.49,2.31,96.0698689956332,0.873362445414848,1423.0,live,3.84344,67.83580786026201,$2-5,
Decorum Dissertation (Borderless),7.85,10.99,7.67,40.00000000000001,-2.292993630573245,911.0,live,9.40744,19.84,$5-10,
Summon: Knights of Round,11.92,18.99,9.37,59.31208053691274,-21.392617449664435,905.0,live,16.25544,36.37114093959732,$10-20,11.8
Sedgemoor Witch,6.08,9.49,4.15,56.08552631578948,-31.74342105263157,971.0,live,8.12344,33.6092105263158,$5-10,
Great Train Heist,4.98,5.49,3.94,10.240963855421684,-20.883534136546192,970.0,live,4.69944,-5.633734939759043,$2-5,3.95
"Raphael, the Nightwatcher",0.93,0.99,0.17,6.451612903225799,-81.72043010752688,1001.0,live,0.84744,-8.877419354838716,$0-1,0.7
"Prismari, the Inspiration (Borderless)",11.19,9.49,8.44,-15.192135835567466,-24.575513851653263,869.0,live,8.12344,-27.404468275245748,$10-20,
Living End,2.78,3.99,2.84,43.52517985611512,2.158273381294966,965.0,live,3.4154400000000003,22.85755395683455,$2-5,2.84
Dark Leo & Shredder,3.83,6.99,3.0500000000000003,82.50652741514361,-20.36553524804177,925.0,live,5.98344,56.225587467362914,$2-5,3.5
Rising of the Day,0.9,1.29,0.44,43.333333333333336,-51.11111111111111,1012.0,live,1.10424,22.693333333333342,$0-1,0.68
Ornithopter of Paradise,0.59,0.99,0.43,67.79661016949153,-27.11864406779661,1140.0,live,0.84744,43.63389830508475,$0-1,0.55
Cloudshift,1.22,1.99,0.71,63.114754098360656,-41.80327868852459,1100.0,live,1.70344,39.62622950819673,$1-2,1.23
Ophidian Eye,12.23,16.99,8.83,38.92068683565002,-27.80049059689289,881.0,live,14.54344,18.91610793131642,$10-20,
Will of the Jeskai,4.26,6.49,2.6,52.3474178403756,-38.96713615023474,1116.0,live,5.55544,30.40938967136151,$2-5,
Giant Growth,0.21,0.35,0.15,66.66666666666666,-28.57142857142857,1296.0,live,0.2996,42.66666666666666,$0-1,0.15
Growth Curve,0.31,0.35,0.15,12.903225806451609,-51.61290322580645,1221.0,live,0.2996,-3.354838709677426,$0-1,0.16
"Kambal, Profiteering Mayor",4.92,8.49,4.72,72.56097560975611,-4.065040650406507,964.0,live,7.26744,47.71219512195122,$2-5,5.19
"Winter Soldier, Icy Assassin",0.26,0.49,0.15,88.46153846153845,-42.30769230769232,1368.0,live,0.41944,61.32307692307691,$0-1,0.15
Sol Ring,1.6,2.99,1.51,86.875,-5.625000000000005,1382.0,live,2.55944,59.96499999999999,$1-2,1.63
"Boromir, Warden of the Tower",6.19,8.49,5.21,37.15670436187399,-15.831987075928923,979.0,live,7.26744,17.406138933764122,$5-10,6.0
Dark Ritual,5.07,4.49,2.07,-11.439842209072978,-59.171597633136095,1093.0,live,3.84344,-24.192504930966468,$5-10,
Assassin's Trophy,0.95,1.49,0.34,56.842105263157904,-64.21052631578947,1067.0,live,1.27544,34.25684210526315,$0-1,0.67
Hardened Scales,1.78,3.99,1.85,124.15730337078652,3.9325842696629247,1115.0,live,3.4154400000000003,91.87865168539328,$1-2,1.99
Cultivate,0.39,0.99,0.36,153.84615384615384,-7.692307692307699,1430.0,live,0.84744,117.29230769230767,$0-1,0.4
Steam Vents (Borderless),16.02,22.99,14.83,43.50811485642946,-7.428214731585515,951.0,live,19.67944,22.84294631710362,$10-20,
Winding Constrictor,0.48,0.79,0.4,64.58333333333334,-16.66666666666666,1529.0,live,0.6762400000000001,40.88333333333335,$0-1,0.49
Evolution Sage,2.19,4.49,2.07,105.02283105022832,-5.479452054794526,1029.0,live,3.84344,75.49954337899545,$2-5,1.99
Vanquisher's Banner,5.04,6.99,4.23,38.69047619047619,-16.071428571428566,1096.0,live,5.98344,18.71904761904761,$5-10,4.42
Planetarium of Wan Shi Tong,5.65,7.49,4.94,32.56637168141592,-12.566371681415928,916.0,live,6.41144,13.476814159292024,$5-10,5.75
Crystal Barricade,2.38,2.99,0.36,25.63025210084035,-84.87394957983194,1010.0,live,2.55944,7.53949579831933,$2-5,
Choreographed Sparks,0.28,0.49,0.15,74.99999999999997,-46.42857142857144,1159.0,live,0.41944,49.799999999999976,$0-1,0.15
Treasure Vault,1.12,2.49,0.98,122.32142857142856,-12.50000000000001,1291.0,live,2.13144,90.30714285714284,$1-2,1.11
Pain for All,0.64,1.79,0.25,179.68749999999997,-60.9375,1175.0,live,1.53224,139.4125,$0-1,0.5
Forge Anew,5.68,5.99,4.54,5.457746478873248,-20.070422535211264,901.0,live,5.12744,-9.728169014084502,$5-10,5.17
Dragon Sniper,1.52,1.99,0.31,30.921052631578945,-79.60526315789474,1203.0,live,1.70344,12.068421052631582,$1-2,0.49
Anger,0.48,1.29,0.4,168.75000000000003,-16.66666666666666,1154.0,live,1.10424,130.05,$0-1,0.46
Doubling Season,33.13,42.99,30.21,29.76154542710534,-8.813763960156962,871.0,live,36.79944,11.075882885602176,$20-50,31.1
Cleric Class,2.03,2.99,1.42,47.2906403940887,-30.04926108374384,966.0,live,2.55944,26.080788177339908,$2-5,1.64
Forest (0307),0.29,0.79,0.15,172.41379310344828,-48.27586206896552,2829.0,live,0.6762400000000001,133.18620689655177,$0-1,
Conqueror's Flail,0.79,1.49,0.77,88.60759493670885,-2.531645569620255,1202.0,live,1.27544,61.44810126582277,$0-1,0.78
Germination Practicum (Borderless),12.21,11.99,10.42,-1.801801801801807,-14.660114660114669,876.0,live,10.26344,-15.942342342342355,$10-20,
Vibrant Outburst,0.29,0.35,0.15,20.6896551724138,-48.27586206896552,1506.0,live,0.2996,3.3103448275862064,$0-1,0.15
Reckless Fireweaver,0.42,0.99,0.31,135.71428571428575,-26.190476190476183,1153.0,live,0.84744,101.77142857142856,$0-1,
Llanowar Wastes,0.5,1.79,0.51,258.0,2.0000000000000018,1352.0,live,1.53224,206.448,$0-1,0.56
Rise of the Witch-king,0.85,0.99,0.43,16.47058823529412,-49.41176470588236,958.0,live,0.84744,-0.3011764705882361,$0-1,
Esper Sentinel,59.14,74.99,59.38,26.80081163341223,0.405816706121072,905.0,live,64.19144,8.541494758200878,$50-100,56.54
Flux Channeler,2.76,3.99,1.82,44.565217391304365,-34.05797101449274,1007.0,live,3.4154400000000003,23.747826086956543,$2-5,2.65
"K'rrik, Son of Yawgmoth",0.72,1.29,0.32,79.16666666666667,-55.55555555555556,1025.0,live,1.10424,53.36666666666668,$0-1,0.82
Elvish Mystic,0.39,0.99,0.29,153.84615384615384,-25.64102564102565,1229.0,live,0.84744,117.29230769230767,$0-1,
Spider Manifestation,0.32,0.35,0.15,9.374999999999991,-53.125,1489.0,live,0.2996,-6.375000000000009,$0-1,0.2
Planar Genesis,0.39,0.99,0.15,153.84615384615384,-61.53846153846154,1150.0,live,0.84744,117.29230769230767,$0-1,0.36
Archway of Innovation,1.05,1.99,0.67,89.52380952380952,-36.19047619047619,1108.0,live,1.70344,62.23238095238095,$1-2,0.87
Gaea's Gift,1.14,2.29,0.81,100.87719298245617,-28.947368421052623,1057.0,live,1.96024,71.95087719298246,$1-2,1.02
Bloodthirsty Conqueror,39.76,42.99,32.3,8.123742454728381,-18.762575452716305,897.0,live,36.79944,-7.4460764587525,$20-50,31.35
Pawn of Ulamog,0.47,0.99,0.25,110.63829787234044,-46.80851063829787,1375.0,live,0.84744,80.3063829787234,$0-1,0.48
Ophiomancer,1.1,1.99,0.52,80.90909090909089,-52.727272727272734,942.0,live,1.70344,54.85818181818182,$1-2,0.58
Blasphemous Act,0.9,2.29,0.72,154.44444444444446,-20.000000000000004,1368.0,live,1.96024,117.80444444444444,$0-1,0.82
"Gwenom, Remorseless",5.42,6.49,2.08,19.741697416974173,-61.62361623616236,873.0,live,5.55544,2.4988929889298896,$5-10,
Relic of Legends,2.8,2.29,1.37,-18.214285714285708,-51.07142857142857,942.0,live,1.96024,-29.991428571428568,$2-5,2.37
Heraldic Banner,0.35,0.99,0.15,182.8571428571429,-57.14285714285714,1208.0,live,0.84744,142.1257142857143,$0-1,0.18
Strix Serenade,1.79,2.99,0.51,67.03910614525141,-71.50837988826815,1160.0,live,2.55944,42.98547486033519,$1-2,1.06
Mistvault Bridge,0.66,0.35,0.41,-46.969696969696976,-37.87878787878788,1489.0,live,0.2996,-54.606060606060616,$0-1,0.57
Trailblazer's Boots,1.18,2.49,1.27,111.0169491525424,7.627118644067804,1160.0,live,2.13144,80.63050847457627,$1-2,1.36
Open the Armory,2.64,4.99,2.62,89.01515151515152,-0.7575757575757582,981.0,live,4.27144,61.7969696969697,$2-5,2.76
The Super Hero Civil War,0.29,0.49,0.15,68.96551724137932,-48.27586206896552,1351.0,live,0.41944,44.63448275862069,$0-1,0.2
Nest of Scarabs,5.57,3.99,3.69,-28.366247755834827,-33.75224416517056,949.0,live,3.4154400000000003,-38.68150807899461,$5-10,
Resonating Lute (Extended Art),1.92,1.79,1.63,-6.770833333333329,-15.104166666666668,924.0,live,1.53224,-20.19583333333333,$1-2,
Thought Vessel,3.01,3.99,2.44,32.55813953488374,-18.93687707641196,983.0,live,3.4154400000000003,13.46976744186048,$2-5,2.56
"Captain America, First Avenger (Borderless)",12.7,11.99,10.83,-5.590551181102355,-14.724409448818893,856.0,live,10.26344,-19.185511811023623,$10-20,
Duskshell Crawler,0.3,0.49,0.15,63.33333333333334,-50.0,1077.0,live,0.41944,39.81333333333333,$0-1,0.27
Summon: Titan,1.69,2.29,0.87,35.502958579881664,-48.5207100591716,960.0,live,1.96024,15.990532544378702,$1-2,1.29
"Wolverine, Best There Is (Borderless)",23.87,27.99,25.76,17.260159195643055,7.917888563049856,849.0,live,23.95944,0.374696271470449,$20-50,
End the Festivities,1.43,1.29,0.67,-9.790209790209785,-53.14685314685315,1421.0,live,1.10424,-22.78041958041957,$1-2,1.22
Shadowbringers - Dovin's Veto (Showcase),1.94,3.49,2.07,79.89690721649487,6.7010309278350455,936.0,live,2.9874400000000003,53.99175257731961,$1-2,
Insatiable Avarice,4.8,6.99,4.75,45.62500000000001,-1.041666666666663,954.0,live,5.98344,24.655,$2-5,5.4
"Jenova, Ancient Calamity",1.35,1.99,0.26,47.4074074074074,-80.74074074074075,920.0,live,1.70344,26.180740740740735,$1-2,0.61
Splinter of the Shadows - Ashcoat of the Shadow Swarm (Borderless),4.4,5.99,2.82,36.136363636363626,-35.90909090909092,975.0,live,5.12744,16.532727272727264,$2-5,
Moon Girl and Devil Dinosaur,0.25,0.49,0.15,96.0,-40.0,1402.0,live,0.41944,67.776,$0-1,0.15
Tireless Provisioner,2.13,3.49,2.06,63.84976525821598,-3.2863849765258144,933.0,live,2.9874400000000003,40.25539906103289,$2-5,2.12
Talisman of Dominance,1.59,2.49,1.3,56.60377358490567,-18.238993710691823,972.0,live,2.13144,34.05283018867924,$1-2,1.59
Requiting Hex,0.48,0.99,0.15,106.25,-68.74999999999999,1795.0,live,0.84744,76.55,$0-1,0.37
"Rat King, Verminister",0.99,0.99,0.16,0.0,-83.83838383838383,993.0,live,0.84744,-14.400000000000002,$0-1,0.49
Agate Instigator,8.83,8.99,8.32,1.8120045300113263,-5.7757644394110965,1060.0,live,7.69544,-12.84892412231031,$5-10,8.21
Dispel,0.37,0.35,0.2,-5.405405405405411,-45.94594594594594,1268.0,live,0.2996,-19.02702702702703,$0-1,0.35
Unclaimed Territory,0.36,0.35,0.16,-2.7777777777777803,-55.55555555555556,1269.0,live,0.2996,-16.77777777777778,$0-1,0.25
Simulacrum Synthesizer (Borderless),19.32,29.99,18.74,55.22774327122152,-3.0020703933747503,892.0,live,25.67144,32.874948240165615,$10-20,
Swamp (0301),0.21,0.59,0.15,180.95238095238096,-28.57142857142857,2887.0,live,0.5050399999999999,140.4952380952381,$0-1,
Starwinder,0.85,1.99,0.5700000000000001,134.11764705882354,-32.941176470588225,953.0,live,1.70344,100.40470588235296,$0-1,0.9
Cyberdrive Awakener,1.89,4.49,2.01,137.5661375661376,6.349206349206344,992.0,live,3.84344,103.35661375661378,$1-2,1.98
Angel of Indemnity,0.38,0.69,0.15,81.57894736842104,-60.526315789473685,1563.0,live,0.5906399999999999,55.43157894736841,$0-1,0.31
"Rograkh, Son of Rohgahh",2.24,2.79,2.08,24.55357142857142,-7.142857142857148,965.0,live,2.38824,6.617857142857139,$2-5,2.27
Culling Ritual,0.42,0.69,0.31,64.28571428571428,-26.190476190476183,1572.0,live,0.5906399999999999,40.62857142857142,$0-1,0.44
Swan Song,8.75,13.99,9.15,59.885714285714286,4.571428571428576,889.0,live,11.97544,36.86217142857144,$5-10,8.98
Bolas's Citadel,16.04,12.99,12.5,-19.01496259351621,-22.069825436408973,859.0,live,11.11944,-30.67680798004988,$10-20,10.77
Herald of Secret Streams,5.41,9.99,3.12,84.65804066543437,-42.32902033271719,1027.0,live,8.55144,58.06728280961182,$5-10,
Faithless Looting,0.39,0.99,0.3,153.84615384615384,-23.076923076923084,1652.0,live,0.84744,117.29230769230767,$0-1,0.42
Brave the Sands,4.06,6.99,3.42,72.16748768472908,-15.763546798029552,888.0,live,5.98344,47.37536945812809,$2-5,
Command Tower,0.34,0.69,0.2,102.9411764705882,-41.1764705882353,1268.0,live,0.5906399999999999,73.7176470588235,$0-1,0.24
Spider-Sense,1.8,2.79,0.96,54.99999999999999,-46.66666666666666,1014.0,live,2.38824,32.68000000000001,$1-2,1.15
Vibrance,2.81,6.99,1.81,148.7544483985765,-35.587188612099645,1100.0,live,5.98344,112.93380782918148,$2-5,3.8
Kodama's Reach (Borderless),1.98,2.99,1.04,51.01010101010103,-47.474747474747474,2041.0,live,2.55944,29.26464646464646,$1-2,
Wilderness Reclamation,3.13,4.49,2.12,43.45047923322685,-32.26837060702874,1003.0,live,3.84344,22.793610223642183,$2-5,2.25
Songbirds' Blessing,0.5,0.79,0.36,58.00000000000001,-28.000000000000004,1550.0,live,0.6762400000000001,35.24800000000001,$0-1,0.4
Summon: Primal Odin,1.84,1.79,0.51,-2.7173913043478284,-72.28260869565217,893.0,live,1.53224,-16.72608695652174,$1-2,1.42
Sheltered by Ghosts,1.28,2.79,1.12,117.96875,-12.499999999999991,1774.0,live,2.38824,86.58125000000001,$1-2,1.16
Brazen Borrower,0.4,0.99,0.15,147.5,-62.5,1921.0,live,0.84744,111.86,$0-1,
"Y'shtola, Night's Blessed",4.49,8.99,2.94,100.22271714922049,-34.52115812917595,1634.0,live,7.69544,71.39064587973273,$2-5,3.14
Vault of Whispers,3.97,5.49,2.54,38.28715365239295,-36.02015113350126,1450.0,live,4.69944,18.37380352644836,$2-5,2.74
Vincent Valentine,1.26,0.99,0.8200000000000001,-21.42857142857143,-34.92063492063492,1018.0,live,0.84744,-32.74285714285715,$1-2,
"Gogo, Mysterious Mime",1.64,2.79,1.7,70.1219512195122,3.658536585365857,1085.0,live,2.38824,45.62439024390245,$1-2,1.72
Devourer of Destiny,1.11,2.29,0.19,106.30630630630628,-82.8828828828829,1477.0,live,1.96024,76.59819819819819,$1-2,0.94
Steal the Show,0.3,0.49,0.15,63.33333333333334,-50.0,1052.0,live,0.41944,39.81333333333333,$0-1,0.15
Blasphemous Act,0.89,2.29,0.75,157.30337078651684,-15.730337078651688,1289.0,live,1.96024,120.25168539325844,$0-1,0.72
"Iron Man, Titan of Innovation (Borderless)",12.54,16.99,10.26,35.48644338118022,-18.181818181818176,854.0,live,14.54344,15.976395534290267,$10-20,
Chrome Dome,1.27,1.29,0.15,1.5748031496063006,-88.18897637795277,1003.0,live,1.10424,-13.051968503937,$1-2,0.69
Splatter Technique,0.27,0.49,0.15,81.48148148148147,-44.44444444444445,1310.0,live,0.41944,55.34814814814813,$0-1,0.15
Karn's Bastion,2.44,4.99,2.54,104.50819672131148,4.098360655737709,1167.0,live,4.27144,75.05901639344263,$2-5,2.71
Farseek,0.59,1.49,0.59,152.54237288135596,0.0,1882.0,live,1.27544,116.17627118644069,$0-1,0.64
Mountain (0283),0.34,0.49,0.15,44.11764705882352,-55.88235294117647,3175.0,live,0.41944,23.36470588235293,$0-1,
"Tekuthal, Inquiry Dominus",1.26,2.29,1.25,81.74603174603175,-0.7936507936507943,1824.0,live,1.96024,55.574603174603176,$1-2,1.33
Fracture,0.69,1.29,0.15,86.95652173913045,-78.26086956521738,927.0,live,1.10424,60.03478260869568,$0-1,0.25
Defacing Duskmage,0.44,0.49,0.15,11.36363636363636,-65.90909090909092,1211.0,live,0.41944,-4.672727272727277,$0-1,
Swamp (0289),0.33,0.49,0.15,48.48484848484848,-54.54545454545456,2462.0,live,0.41944,27.10303030303029,$0-1,
"Nykthos, Shrine to Nyx",53.61,69.99,44.42,30.554001119194176,-17.142324193247525,874.0,live,59.91143999999999,11.754224958030203,$50-100,
"Yuna, Grand Summoner",3.07,8.49,1.91,176.5472312703583,-37.78501628664496,1863.0,live,7.26744,136.72442996742674,$2-5,
Echocasting Symposium (Borderless),4.54,6.49,4.4,42.95154185022027,-3.0837004405286272,857.0,live,5.55544,22.366519823788543,$2-5,
Twilight Mire,0.4,1.29,0.3,222.5,-25.000000000000007,1407.0,live,1.10424,176.06,$0-1,0.39
Disruptor Flute,1.49,2.99,0.31,100.67114093959732,-79.19463087248322,1467.0,live,2.55944,71.7744966442953,$1-2,1.53
The Ten Rings (Borderless),23.04,32.99,21.88,43.1857638888889,-5.034722222222223,906.0,live,28.23944,22.5670138888889,$20-50,
Farseek,0.88,1.79,0.79,103.40909090909092,-10.227272727272725,1054.0,live,1.53224,74.11818181818182,$0-1,0.81
Oscorp Industries,1.75,1.99,0.46,13.714285714285715,-73.71428571428572,944.0,live,1.70344,-2.660571428571425,$1-2,0.93
Kitsune's Technique,1.24,1.49,0.15,20.161290322580648,-87.90322580645163,1054.0,live,1.27544,2.858064516129025,$1-2,
Valakut Awakening,17.32,24.99,17.43,44.28406466512701,0.6351039260969944,894.0,live,21.39144,23.50715935334873,$10-20,
Sigil of Sleep,4.5,4.99,3.01,10.888888888888896,-33.111111111111114,909.0,live,4.27144,-5.079111111111109,$2-5,
Magic Damper,0.29,0.35,0.15,20.6896551724138,-48.27586206896552,1214.0,live,0.2996,3.3103448275862064,$0-1,0.15
Smothering Tithe,50.15,69.99,51.34,39.56131605184446,2.372881355932213,839.0,live,59.91143999999999,19.46448654037885,$50-100,48.53
Empty the Warrens,0.42,0.49,0.15,16.666666666666668,-64.28571428571429,930.0,live,0.41944,-0.1333333333333345,$0-1,0.2
An Offer You Can't Refuse,2.49,4.99,2.61,100.4016064257028,4.819277108433721,1107.0,live,4.27144,71.5437751004016,$2-5,2.67
Avatar Aang,3.22,2.99,2.05,-7.142857142857142,-36.33540372670808,946.0,live,2.55944,-20.51428571428572,$2-5,
"Kefka, Court Mage",6.13,8.49,6.7700000000000005,38.49918433931485,10.440456769983696,887.0,live,7.26744,18.555301794453506,$5-10,
Mountain (0192),0.37,0.79,0.15,113.51351351351352,-59.45945945945946,2535.0,live,0.6762400000000001,82.7675675675676,$0-1,
Demand Answers (Showcase),0.36,1.29,0.33,258.33333333333337,-8.333333333333325,1045.0,live,1.10424,206.7333333333334,$0-1,
Cruel Celebrant,1.16,1.79,0.52,54.31034482758622,-55.172413793103445,1020.0,live,1.53224,32.089655172413806,$1-2,1.16
Path to Exile,1.2,2.79,1.14,132.50000000000003,-5.000000000000004,1151.0,live,2.38824,99.02000000000002,$1-2,1.2
Phyresis,1.89,2.79,0.52,47.61904761904763,-72.4867724867725,1023.0,live,2.38824,26.36190476190477,$1-2,
Y'shtola Rhul,4.87,6.49,3.12,33.26488706365503,-35.93429158110883,869.0,live,5.55544,14.074743326488704,$2-5,3.1
Plains (0295),0.26,0.49,0.15,88.46153846153845,-42.30769230769232,3365.0,live,0.41944,61.32307692307691,$0-1,
Umbral Expanse,0.36,0.49,0.26,36.11111111111112,-27.77777777777777,1425.0,live,0.41944,16.51111111111111,$0-1,0.35
Teleportation Circle (Borderless),5.04,7.49,5.0,48.61111111111112,-0.7936507936507943,920.0,live,6.41144,27.21111111111111,$5-10,
Shared Roots,0.38,0.49,0.15,28.947368421052627,-60.526315789473685,1235.0,live,0.41944,10.378947368421048,$0-1,0.3
Solve the Equation,3.76,6.49,3.51,72.60638297872342,-6.648936170212766,866.0,live,5.55544,47.75106382978724,$2-5,3.94
Ms. Bumbleflower (Borderless),5.51,11.99,4.16,117.60435571687842,-24.500907441016327,1416.0,live,10.26344,86.2693284936479,$5-10,
"Moseo, Vein's New Dean (Extended Art)",1.73,0.79,0.72,-54.33526011560693,-58.38150289017341,879.0,live,0.6762400000000001,-60.91098265895955,$1-2,
"Alexios, Deimos of Kosmos",0.45,1.49,0.17,231.1111111111112,-62.22222222222222,1716.0,live,1.27544,183.4311111111111,$0-1,0.5
Inexorable Tide,1.13,2.29,1.0,102.6548672566372,-11.504424778761054,1210.0,live,1.96024,73.47256637168144,$1-2,1.1
